"id";"game_image";"appid";"game_name";"release_date";"developer";"publisher";"genre";"price"
1910;"";248390;"Craft The World";"2014-11-24";"Dekovir Entertainment";"Black Maple Games";"[2, 3]";13.99
1911;"";248470;"Doorways: Prelude";"2013-09-20";"Saibot Studios";"Saibot Studios";"[1, 2]";6.99
1912;"";248510;"Dominions 3: The Awakening";"2013-09-10";"Illwinter Game Design";"Illwinter Game Design";"[2, 3]";14.99
1913;"";248530;"Depth Hunter 2: Deep Dive";"2014-08-20";"Biart Company LLC";"Biart Company LLC";"[1, 13]";10.99
1914;"";248550;"Megabyte Punch";"2013-10-15";"Team Reptile";"Team Reptile";"[1, 2]";11.99
1915;"";248570;"Toribash";"2014-05-16";"Nabi Studios";"Nicalis, Inc.";"[1, 3]";0.0
1916;"";248610;"Door Kickers";"2014-10-20";"KillHouse Games";"KillHouse Games";"[1, 3]";14.99
1917;"";248630;"Kingdoms Rise";"2013-11-18";"Flyleap Studios Pty. Ltd.";"Flyleap Studios Pty. Ltd.";"[1, 23]";11.99
1918;"";248650;"Draw a Stickman: EPIC";"2013-12-03";"Hitcents";"Hitcents";"[9, 2]";2.79
1919;"";248800;"Dysfunctional Systems: Learning to Manage Chaos";"2013-09-26";"Dischan Media";"Dischan Media";"[9, 4]";3.99
1920;"";248820;"Risk of Rain";"2013-11-08";"Hopoo Games";"Chucklefish";"[1, 4]";6.99
1921;"";248860;"NEO Scavenger";"2014-12-15";"Blue Bottle Games";"Blue Bottle Games";"[2, 3]";11.39
1922;"";249050;"Dungeon of the Endless™";"2014-10-27";"AMPLITUDE Studios";"SEGA";"[9, 3]";8.99
1923;"";249130;"LEGO® Marvel™ Super Heroes";"2013-11-15";"Traveller's Tales";"Warner Bros. Interactive Entertainment;Feral Interactive (Mac)";"[1, 9]";14.99
1924;"";249190;"Ancient Space";"2014-09-23";"CreativeForge Games";"Paradox Interactive";"[3]";14.99
1925;"";249230;"Risen 3 - Titan Lords";"2014-08-13";"Piranha Bytes";"Deep Silver";"[4]";10.99
1926;"";249330;"Unholy Heights";"2013-10-04";"Petit Depotto";"AGM PLAYISM";"[2, 3]";2.79
1927;"";249360;"Zafehouse: Diaries";"2013-09-06";"Screwfly Studios";"Screwfly Studios";"[2, 3]";1.69
1928;"";249550;"NEStalgia";"2014-04-15";"Silk Games";"Silk Games";"[2, 4]";6.99
1929;"";249570;"The Castle Doctrine";"2014-01-29";"Jason Rohrer";"Jason Rohrer";"[2, 3]";12.49
1930;"";249590;"Teslagrad";"2013-12-13";"Rain Games";"Rain Games";"[2]";6.99
1931;"";249610;"Galactic Arms Race";"2014-06-05";"Evolutionary Games";"Evolutionary Games";"[1, 2]";1.99
1932;"";249650;"Blackguards";"2014-01-22";"Daedalic Entertainment";"Daedalic Entertainment";"[2, 3]";26.99
1933;"";249680;"Marlow Briggs and the Mask of Death";"2013-09-20";"Zootfly";"505 Games";"[1, 9]";3.99
1934;"";249870;"Scribblenauts Unmasked: A DC Comics Adventure";"2013-09-24";"5th Cell Media";"Warner Bros. Interactive Entertainment";"[1, 3]";14.99
1935;"";249930;"A-Train 8";"2013-09-18";"ARTDINK";"Degica";"[7]";14.99
1936;"";249990;"FORCED: Slightly Better Edition";"2013-10-24";"BetaDwarf";"BetaDwarf";"[1, 4]";10.99
1937;"";250050;"Life Goes On: Done to Death";"2014-04-17";"Infinite Monkeys Entertainment Ltd.";"Infinite Monkeys Entertainment Ltd.";"[1, 2]";6.99
1938;"";250070;"TorqueL";"2015-01-22";"Nanmo (Takayuki Yanagihara) @ FullPowerSideAttack.com;sanodg (Nobuyoshi Sano)";"FullPowerSideAttack.com";"[1, 2]";6.99
1939;"";250110;"Assault Android Cactus";"2015-09-23";"Witch Beam";"Witch Beam";"[1, 2]";10.99
1940;"";250180;"METAL SLUG 3";"2014-02-14";"SNK CORPORATION;DotEmu";"SNK CORPORATION";"[1]";5.99
1941;"";250260;"Jazzpunk: Director's Cut";"2014-02-07";"Necrophone Games";"Necrophone Games";"[9, 2]";10.99
1942;"";250320;"The Wolf Among Us";"2013-10-11";"Telltale Games";"Telltale Games";"[9]";11.99
1943;"";250340;"Blockland";"2013-12-16";"Eric Hartman;Ben Garney;Anthony Rotondo";"Step 1 Games LLC";"[1, 7]";7.19
1944;"";250380;"Knock-knock";"2013-10-04";"Ice-Pick Lodge";"Ice-Pick Lodge";"[2]";6.99
1945;"";250400;"How to Survive";"2014-08-29";"Eko Software";"505 Games";"[1, 4]";10.99
1946;"";250420;"8BitMMO";"2015-01-26";"Archive Entertainment";"Archive Entertainment";"[1, 4]";0.0
1947;"";250460;"Bridge Constructor";"2013-10-16";"ClockStone";"Headup Games";"[6, 7]";6.99
1948;"";250500;"Super Amazing Wagon Adventure";"2013-10-17";"sparsevector";"sparsevector";"[1, 2]";2.09
1949;"";250520;"UnderRail";"2015-12-18";"Stygian Software";"Stygian Software";"[2, 4]";9.99
1950;"";250540;"C-Wars";"2015-08-13";"Onipunks Studio Inc.";"Onipunks Studio Inc.";"[1, 23]";9.99
1951;"";250560;"Fight The Dragon";"2014-12-04";"3 Sprockets";"3 Sprockets";"[2, 4]";6.99
1952;"";250580;"Paranautical Activity: Deluxe Atonement Edition";"2014-10-20";"Digerati Distribution";"Digerati Distribution";"[1, 4]";6.99
1953;"";250600;"The Plan";"2014-02-14";"Krillbite Studio";"Krillbite Studio";"[6, 2]";0.0
1954;"";250620;"Among the Sleep - Enhanced Edition";"2014-05-29";"Krillbite Studio";"Krillbite Studio";"[1, 2]";13.49
1955;"";250640;"Croixleur Sigma";"2014-04-30";"souvenir circ.";"Nyu Media";"[1, 2]";5.59
1956;"";250660;"Bunny Must Die! Chelsea and the 7 Devils";"2013-09-26";"Platine Dispositif";"Rockin' Android;Rockin Android";"[1, 2]";6.99
1957;"";250680;"BELOW";"2018-12-14";"Capybara Games";"Capybara Games";"[9, 4]";19.99
1958;"";250700;"Super Time Force Ultra";"2014-08-25";"Capybara Games";"Capybara Games";"[1, 2]";10.99
1959;"";250720;"Starlight Inception™";"2014-04-22";"Escape Hatch Entertainment, LLC";"Escape Hatch Entertainment, LLC";"[1, 7]";6.99
1960;"";250760;"Shovel Knight: Treasure Trove";"2014-06-26";"Yacht Club Games";"Yacht Club Games";"[1, 2]";18.99
1961;"";250900;"The Binding of Isaac: Rebirth";"2014-11-04";"Nicalis, Inc.";"Nicalis, Inc.";"[1]";10.99
1962;"";251020;"Railroad X";"2014-06-09";"TREND, Soft Pro";"Koch Media";"[7]";13.49
1963;"";251060;"Wargame: Red Dragon";"2014-04-17";"Eugen Systems";"Focus Home Interactive";"[3]";24.99
1964;"";251110;"INFRA";"2016-01-15";"Loiste Interactive";"Loiste Interactive";"[9, 2]";23.79
1965;"";251130;"Chroma Squad";"2015-04-30";"Behold Studios";"Behold Studios";"[2, 3]";11.39
1966;"";251150;"The Legend of Heroes: Trails in the Sky";"2014-07-29";"Nihon Falcom";"XSEED Games;Marvelous USA, Inc.";"[4]";12.99
1967;"";251170;"Damned";"2014-10-06";"9heads Game Studios";"9heads Game Studios";"[9]";15.49
1968;"";251210;"Hive";"2014-03-20";"BlueLine Games";"BlueLine Games";"[6, 3]";6.99
1969;"";251230;"Livelock";"2016-08-30";"Tuque Games";"Perfect World Entertainment";"[1, 2]";7.19
1970;"";251270;"Corpse Party";"2016-04-25";"GrisGris";"XSEED Games;Marvelous USA, Inc.";"[9, 4]";10.99
1971;"";251290;"The Legend of Heroes: Trails in the Sky SC";"2015-10-29";"Nihon Falcom";"XSEED Games;Marvelous USA, Inc.";"[4]";22.99
1972;"";251310;"Eleusis";"2013-10-16";"Nocturnal works";"Nocturnal works";"[9, 2]";9.99
1973;"";251370;"Escape Goat";"2013-10-09";"MagicalTimeBean";"MagicalTimeBean";"[1, 2]";3.99
1974;"";251410;"Dark Matter";"2013-10-17";"InterWave Studios";"Iceberg Interactive";"[1, 2]";6.99
1975;"";251430;"The Inner World";"2013-09-27";"Studio Fizbin";"Headup";"[9, 2]";11.99
1976;"";251450;"Heroes of Havoc: Idle Adventures";"2016-12-15";"Kiz Studios";"Kiz Studios";"[12, 4]";0.0
1977;"";251470;"TowerFall Ascension";"2014-03-11";"Matt Thorson";"Matt Makes Games Inc.";"[1, 2]";10.99
1978;"";251490;"Gravity Ghost";"2015-01-26";"Ivy Games";"Ivy Games";"[2]";10.99
1979;"";251510;"Constant C";"2014-03-11";"International Games System, Co., LTD.";"International Games System, Co., LTD.";"[1, 2]";6.99
1980;"";251530;"Anomaly Korea";"2013-11-06";"11 bit studios";"11 bit studios";"[1, 3]";3.99
1981;"";251570;"7 Days to Die";"2013-12-13";"The Fun Pimps";"The Fun Pimps Entertainment LLC";"[11, 23]";18.99
1982;"";251630;"The Impossible Game";"2014-05-08";"Grip Games";"FlukeDude";"[2]";3.99
1983;"";251690;"Speedball 2 HD";"2013-12-05";"Vivid Games";"Mastertronic";"[1, 13]";6.99
1984;"";251710;"Chainsaw Warrior";"2013-10-07";"Auroch Digital";"Auroch Digital";"[9, 3]";3.99
1985;"";251730;"Legend of Grimrock 2";"2014-10-15";"Almost Human Games";"Almost Human Games";"[9, 4]";17.99
1986;"";251770;"Shadow Man";"2013-10-18";"Acclaim Studios Teeside";"Nightdive Studios";"[1]";3.99
1987;"";251810;"Leadwerks Game Engine";"2014-01-06";"Leadwerks Software";"Leadwerks Software";"[5, 16]";78.99
1988;"";251830;"Stick it to The Man!";"2013-12-13";"Zoink Games";"Ripstone";"[1, 2]";5.99
1989;"";251850;"Master Reboot";"2013-10-29";"Wales Interactive";"Wales Interactive";"[1, 2]";11.99
1990;"";251870;"Go! Go! Nippon! ~My First Trip to Japan~";"2014-02-21";"OVERDRIVE";"MangaGamer";"[9]";6.99
1991;"";251890;"World of Diving";"2014-08-26";"Vertigo Games";"Vertigo Games";"[9, 23]";14.99
1992;"";251910;"Solar Flux";"2013-10-24";"Firebrand Games";"Firebrand Games";"[2, 3]";6.99
1993;"";251950;"WWII Online";"2017-09-05";"Cornered Rat Software";"Cornered Rat Software";"[1, 23]";0.0
1994;"";251990;"Long Live The Queen";"2013-11-08";"Hanako Games";"Hanako Games";"[2, 3]";6.99
1995;"";252010;"Oniken: Unstoppable Edition";"2014-02-05";"JoyMasher";"JoyMasher";"[1, 2]";3.99
1996;"";252030;"Valdis Story: Abyssal City";"2013-10-30";"Endlessfluff Games";"Endlessfluff Games";"[1, 4]";10.99
1997;"";252050;"Construction Machines 2014";"2014-03-28";"GameCask";"GameCask";"[7]";4.99
1998;"";252070;"Gimbal";"2013-11-19";"8888888 LABS";"8888888 LABS";"[1, 2]";7.19
1999;"";252090;"Lacuna Passage";"2017-05-17";"Candescent Games";"Candescent Games";"[2, 23]";11.39
2000;"";252110;"Lovers in a Dangerous Spacetime";"2015-09-09";"Asteroid Base";"Asteroid Base";"[1, 7]";10.99
2001;"";252130;"Divide By Sheep";"2015-07-02";"Victor Solodilov;Denis Novikov";"tinyBuild";"[9, 2]";3.99
2002;"";252170;"Anomaly Warzone Earth Mobile Campaign";"2013-11-06";"11 bit studios";"11 bit studios";"[1, 3]";3.99
2003;"";252230;"YAIBA: NINJA GAIDEN Z";"2014-03-21";"Spark Unlimited;comcept Inc.;Team NINJA";"KOEI TECMO GAMES CO., LTD.";"[1, 9]";22.99
2004;"";252250;"Maia";"2018-11-23";"Simon Roth";"Machine Studios";"[2, 3]";17.98
2005;"";252270;"Zombie Tycoon 2: Brainhov's Revenge";"2013-12-09";"Frima Studio";"Frima Studio";"[1, 3]";3.99
2006;"";252290;"Elegy for a Dead World";"2014-12-10";"Dejobaan Games, LLC;Popcannibal";"Dejobaan Games, LLC";"[9, 2]";10.99
2007;"";252310;"Syder Arcade";"2013-10-24";"Studio Evil";"Studio Evil";"[1, 2]";6.99
2008;"";252330;"Slender: The Arrival";"2013-10-28";"Blue Isle Studios";"Blue Isle Studios";"[1, 2]";6.99
2009;"";252350;"Double Dragon: Neon";"2014-02-06";"WayForward;Abstraction Games";"Midnight City;Majesco Entertainment";"[1, 2]";6.99
2010;"";252390;"DwarfCorp";"2019-02-01";"Completely Fair Games LLC";"Completely Fair Games LLC";"[2, 3]";14.99
2011;"";252410;"SteamWorld Dig";"2013-12-05";"Image & Form Games";"Image & Form Games";"[1, 2]";6.99
2012;"";252430;"Dusty Revenge:Co-Op Edition";"2014-02-17";"PD Design Studio";"PD Design Studio";"[1, 2]";10.99
2013;"";252450;"StarDrive 2";"2015-04-09";"Zero Sum Games";"Iceberg Interactive";"[2, 3]";22.99
2014;"";252470;"Space Pirates And Zombies 2";"2017-11-07";"MinMax Games Ltd.";"MinMax Games Ltd.";"[1, 3]";14.99
2015;"";252490;"Rust";"2018-02-08";"Facepunch Studios";"Facepunch Studios";"[1, 4]";27.79
2016;"";252530;"OMSI 2: Steam Edition";"2013-12-11";"MR-Software GbR";"Aerosoft GmbH";"[6, 7]";27.11
2017;"";252550;"Qbeh-1: The Atlas Cube";"2014-05-15";"Liquid Flower";"Digital Tribe";"[9, 2]";7.19
2018;"";252570;"Depths of Fear :: Knossos";"2014-04-24";"Dirigo Games";"Digital Tribe";"[1, 2]";4.79
2019;"";252610;"Death Road to Canada";"2016-07-21";"Rocketcat Games;Madgarden";"Rocketcat Games";"[1, 4]";10.99
2020;"";252630;"Eldritch Reanimated";"2013-10-21";"Minor Key Games";"Minor Key Games";"[1, 4]";9.99
2021;"";252670;"Nihilumbra";"2013-10-25";"BeautiFun Games";"BeautiFun Games";"[9, 2]";4.99
2022;"";252690;"Fantasy Grounds";"2014-05-09";"SmiteWorks USA, LLC";"SmiteWorks USA, LLC";"[2, 3]";29.99
2023;"";252710;"The Last Express Gold Edition";"2013-11-21";"DotEmu";"DotEmu";"[9]";4.99
2024;"";252730;"YOU DON'T KNOW JACK Vol. 1 XL";"2013-11-05";"Jackbox Games, Inc.";"Jackbox Games, Inc.";"[6, 2]";1.99
2025;"";252750;"MouseCraft";"2014-07-08";"Crunching Koalas";"Crunching Koalas";"[1, 3]";6.99
2026;"";252830;"Claire";"2014-07-07";"Hailstorm Games";"Hailstorm Games";"[1, 2]";6.99
2027;"";252870;"PULSAR: Lost Colony";"2015-09-15";"Leafy Games";"Leafy Games";"[1, 23]";19.49
2028;"";252890;"Dracula: Love Kills";"2013-10-29";"Waterlily Games";"Frogwares";"[9, 6]";6.99
2029;"";252910;"Skyscraper Simulator";"2013-10-21";"Actalogic";"Libredia";"[7]";2.09
2030;"";252950;"Rocket League®";"2015-07-07";"Psyonix, Inc.";"Psyonix, Inc.";"[1, 13]";14.99
2031;"";252970;"McDROID";"2014-09-05";"Elefantopia";"Elefantopia";"[1, 3]";6.99
2032;"";253030;"Race The Sun";"2013-12-09";"Flippfly LLC";"Flippfly LLC";"[1, 8]";6.99
2033;"";253110;"The Cat Lady";"2013-12-04";"Harvester Games";"Screen 7";"[9, 2]";7.19
2034;"";253150;"Halfway";"2014-07-22";"Robotality";"Chucklefish";"[1, 3]";9.99
2035;"";253230;"A Hat in Time";"2017-10-05";"Gears for Breakfast";"Gears for Breakfast";"[9, 2]";22.99
2036;"";253250;"Stonehearth";"2018-07-25";"Radiant Entertainment";"(none)";"[2, 3]";15.49
2037;"";253290;"FOTONICA";"2014-11-06";"Santa Ragione";"Santa Ragione";"[1, 2]";10.99
2038;"";253330;"Neverending Nightmares";"2014-09-26";"Infinitap Games";"Infinitap Games";"[1, 2]";10.99
2039;"";253350;"Tiny Barbarian DX";"2013-12-03";"StarQuail Games";"Nicalis, Inc";"[1, 9]";22.99
2040;"";253370;"Axis Game Factory's AGFPRO v3";"2013-11-19";"Axis Game Factory LLC";"Axis Game Factory LLC";"[5, 16]";7.19
2041;"";253390;"Hot Tin Roof: The Cat That Wore A Fedora";"2015-02-20";"Glass Bottom Games";"Glass Bottom Games";"[1, 4]";10.99
2042;"";253410;"Ravensword: Shadowlands";"2013-12-06";"Crescent Moon Games";"Crescent Moon Games";"[1, 4]";4.99
2043;"";253430;"CastleMiner Z";"2014-02-03";"DigitalDNA Games LLC";"DigitalDNA Games LLC";"[10, 2]";2.79
2044;"";253490;"CABAL Online";"2016-02-17";"ESTgames Corp.";"ESTsoft Inc.";"[1, 4]";0.0
2045;"";253510;"WARMACHINE: Tactics";"2014-11-20";"WhiteMoon Dreams";"Privateer Press Interactive";"[2, 3]";0.0
2046;"";253570;"Gentlemen!";"2013-11-05";"Lucky Frame";"Blazing Griffin";"[1, 2]";3.99
2047;"";253610;"Wrack";"2014-09-30";"Final Boss Entertainment";"Final Boss Entertainment";"[1, 2]";6.99
2048;"";253670;"Aartform Curvy 3D 3.0";"2013-11-12";"Aartform";"Aartform";"[5]";75.99
2049;"";253690;"Tiny Brains";"2013-12-11";"Spearhead Games";"Spearhead Games";"[1, 2]";7.19
2050;"";253710;"theHunter Classic";"2014-06-03";"Expansive Worlds;Avalanche Studios";"Expansive Worlds;Avalanche Studios";"[1, 13]";0.0
2051;"";253750;"Ikaruga";"2014-02-18";"Treasure";"Treasure";"[1, 2]";6.99
2052;"";253770;"Bus-Simulator 2012";"2013-11-22";"TML-Studios";"astragon Entertainment";"[7]";7.19
2053;"";253790;"rymdkapsel";"2014-01-30";"grapefrukt games";"grapefrukt games";"[2, 3]";5.59
2054;"";253840;"Shantae: Half-Genie Hero";"2016-12-20";"WayForward";"WayForward";"[1, 2]";14.99
2055;"";253860;"Earth 2140";"2013-11-15";"Reality Pump Studios";"Topware Interactive ACE;ACE";"[3]";3.99
2056;"";253880;"Earth 2150 Trilogy";"2013-11-01";"Reality Pump Studios";"Topware Interactive;ACE";"[3]";4.99
2057;"";253900;"Knights and Merchants";"2013-10-14";"Topware Interactive";"Topware Interactive";"[7, 3]";4.99
2058;"";253960;"Jack Orlando: Director's Cut";"2013-10-04";"Toontraxx Studios";"Topware Interactive";"[9]";3.99
2059;"";253980;"Enclave";"2013-10-04";"Starbreeze";"Topware Interactive";"[4]";3.99
2060;"";254060;"KnightShift";"2013-09-27";"Reality Pump";"Topware Interactive";"[4, 3]";4.99
2061;"";254080;"World War III: Black Gold";"2013-09-27";"Reality Pump";"Topware Interactive";"[3]";3.99
2062;"";254200;"FortressCraft Evolved!";"2015-11-09";"ProjectorGames";"Digital Tribe";"[9, 3]";9.99
2063;"";254300;"Dofus";"2016-11-15";"Ankama Studio";"Ankama Games";"[9, 3]";0.0
2064;"";254320;"Duskers";"2016-05-18";"Misfits Attic";"Misfits Attic";"[2, 3]";14.99
2065;"";254440;"Pool Nation";"2013-10-18";"Cherry Pop Games";"Cherry Pop Games";"[6, 3]";5.19
2066;"";254460;"Obscure";"2014-03-10";"Hydravision Entertainment";"Mighty Rocket Studio";"[1, 9]";4.99
2067;"";254480;"Obscure II (Obscure: The Aftermath)";"2014-03-10";"Hydravision Entertainment";"Mighty Rocket Studio";"[1, 9]";6.99
2068;"";254590;"Theme Park Studio";"2016-12-02";"Pantera Entertainment";"Pantera Entertainment";"[2, 7]";22.99
2069;"";254700;"resident evil 4 / biohazard 4";"2014-02-27";"Capcom";"Capcom";"[1, 9]";14.99
2070;"";254820;"Ground Control Anthology";"2015-07-08";"Massive Entertainment";"Rebellion";"[3]";3.99
2071;"";254840;"Ground Control II: Operation Exodus";"2015-07-08";"Massive Entertainment";"Rebellion";"[3]";3.99
2072;"";254860;"Lords of the Realm III";"2015-12-03";"Impressions Games";"Rebellion";"[7, 3]";3.99
2073;"";254880;"MoonBase Commander";"2014-02-06";"Humongous Entertainment";"Rebellion";"[3]";4.79
2074;"";254920;"Lords of the Realm";"2015-12-03";"Impressions Games";"Rebellion";"[3]";1.59
2075;"";254960;"Silent Storm Gold Edition";"2013-10-02";"Nival";"THQ Nordic";"[1, 3]";8.99
2076;"";255070;"Abyss Odyssey";"2014-07-15";"ACE Team";"SEGA";"[1, 2]";10.99
2077;"";255220;"GRID Autosport";"2014-06-26";"Codemasters Racing;Feral Interactive (Mac);Feral Interactive (Linux)";"Codemasters;Feral Interactive (Mac);Feral Interactive (Linux)";"[8, 13]";24.99
2078;"";255260;"Pro Cycling Manager 2014";"2014-06-19";"Cyanide Studio";"Focus Home Interactive";"[7]";6.99
2079;"";255280;"1954 Alcatraz";"2014-03-11";"Daedalic Entertainment;Irresponsible Games";"Daedalic Entertainment";"[9, 2]";6.99
2080;"";255300;"Journey of a Roach";"2013-11-04";"Koboldgames;Daedalic Entertainment";"Daedalic Entertainment";"[9, 2]";5.99
2081;"";255320;"Edna & Harvey: The Breakout";"2013-10-25";"Daedalic Entertainment";"Daedalic Entertainment";"[9, 2]";11.99
2082;"";255340;"Escape Goat 2";"2014-03-24";"MagicalTimeBean";"Double Fine Presents";"[1, 2]";6.99
2083;"";255370;"KickBeat Steam Edition";"2014-01-20";"Zen Studios";"Zen Studios";"[1, 2]";6.99
2084;"";255390;"Max: The Curse of Brotherhood";"2014-05-21";"Press Play";"Microsoft Studios";"[9]";10.99
2085;"";255420;"Magic 2015 - Duels of the Planeswalkers";"2014-07-16";"Stainless Games";"Wizards of the Coast";"[3]";6.99
2086;"";255710;"Cities: Skylines";"2015-03-10";"Colossal Order Ltd.";"Paradox Interactive";"[7, 3]";22.99
2087;"";255870;"PixelJunk™ Shooter";"2013-11-11";"Double Eleven;Q-Games Ltd.";"Double Eleven";"[1]";6.99
2088;"";255940;"The 11th Hour";"2013-10-18";"Trilobyte Games";"Nightdive Studios";"[9]";4.79
2089;"";255960;"Bad Mojo Redux";"2014-07-03";"Pulse Entertainment";"Nightdive Studios";"[9, 7]";4.79
2090;"";256010;"Jagged Alliance Flashback";"2014-10-21";"Full Control";"Full Control;THQ Nordic";"[2, 3]";14.99
2091;"";256030;"Shadows: Heretic Kingdoms";"2014-11-20";"Games Farm";"Kalypso Media Digital";"[2, 4]";29.99
2092;"";256070;"Truck Racer";"2013-10-18";"Kylotonn Entertainment";"Plug In Digital;Bigben Interactive";"[8]";6.99
2093;"";256190;"Enemy Front";"2014-06-10";"CI Games";"CI Games";"[1]";15.99
2094;"";256290;"Child of Light";"2014-04-29";"Ubisoft Montréal";"Ubisoft";"[4]";12.49
2095;"";256330;"WRC 4 FIA World Rally Championship";"2013-10-25";"Milestone S.r.l.";"Plug In Digital;Bigben Interactive";"[8]";24.99
2096;"";256370;"MXGP - The Official Motocross Videogame";"2014-03-28";"Milestone S.r.l.";"Plug In Digital;Milestone S.r.l.";"[8, 13]";7.19
2097;"";256390;"MotoGP™14";"2014-06-20";"Milestone S.r.l.";"Plug In Digital;Milestone S.r.l.";"[8, 13]";7.19
2098;"";256460;"Cosmic Star Heroine";"2017-04-11";"Zeboyd Games";"Zeboyd Games";"[2, 4]";10.99
2099;"";257030;"Project Nimbus";"2017-09-26";"GameCrafterTeam";"KISS ltd;GameTomo";"[1, 2]";15.49
2100;"";257050;"Darkout";"2013-12-04";"Allgraf";"KISS ltd";"[1, 2]";9.99
2101;"";257120;"Not The Robots";"2013-12-12";"2DArray";"tinyBuild";"[1, 3]";6.99
2102;"";257170;"Rebuild 3: Gangs of Deadsville";"2015-05-29";"Northway Games;Sarah Northway";"Northway Games";"[2, 3]";10.99
2103;"";257220;"Secret Files: Sam Peters";"2013-10-18";"Animation Arts";"Deep Silver";"[9]";7.99
2104;"";257260;"Inherit the Earth: Quest for the Orb";"2014-11-26";"The Dreamers Guild";"Nightdive Studios";"[9, 6]";4.79
2105;"";257350;"Baldur's Gate II: Enhanced Edition";"2013-11-15";"Beamdog";"Beamdog";"[4, 3]";14.99
2106;"";257510;"The Talos Principle";"2014-12-11";"Croteam";"Devolver Digital;Croteam";"[1, 2]";29.99
2107;"";257630;"Blast Em!";"2014-01-22";"Xiotex Studios Ltd";"Xiotex Studios Ltd";"[1, 2]";0.79
2108;"";257670;"Elder Sign: Omens";"2013-11-27";"Fantasy Flight Publishing, Inc.";"Fantasy Flight Publishing, Inc.";"[6, 3]";4.79
2109;"";257690;"J.U.L.I.A.: Among the Stars";"2014-09-12";"CBE Software s.r.o.";"CBE Software s.r.o.";"[9, 2]";14.99
2110;"";257710;"Max Gentlemen";"2014-08-21";"The Men Who Wear Many Hats";"The Men Who Wear Many Hats";"[6, 2]";0.0
2111;"";257730;"Infinity Wars: Animated Trading Card Game";"2014-09-05";"Lightmare Studios";"Lightmare Studios;Yodo1 Games";"[12, 3]";0.0
2112;"";257750;"Bloody Trapland";"2013-11-18";"2Play";"2Play";"[1, 2]";6.99
2113;"";257770;"Signal Ops";"2013-11-18";"Space Bullet Dynamics Corporation";"Space Bullet Dynamics Corporation";"[1, 3]";7.19
2114;"";257790;"Riptide GP2";"2014-03-07";"Vector Unit";"Vector Unit";"[1, 13]";4.99
2115;"";257830;"Violett Remastered";"2013-12-13";"Forever Entertainment S. A.";"Forever Entertainment S. A.";"[9, 2]";6.99
2116;"";257850;"Hyper Light Drifter";"2016-03-31";"Heart Machine";"Heart Machine";"[1, 4]";14.99
2117;"";257870;"Eschalon: Book III";"2014-02-14";"Basilisk Games";"Basilisk Games";"[9, 4]";6.99
